,author_id,created_at,lang,tweet
10,1402983290311561226,2022-07-07 12:59:18+00:00,in,"Kejarlah mimpimu
Kalo capek pake gojek aja👍"
11,1197326322952855553,2022-07-07 12:59:06+00:00,in,"ini sederhana sii tp bermakna jadi moms beli kaefci di gojek, si drivernya baik bgt, Aamiin, semoga doa baik kembali ke bapak yaaa 🥺 https://t.co/7YbiDlr2uL"
12,957482702,2022-07-07 12:58:58+00:00,in,"Komitmen Gojek Hadirkan Jaminan Penjemputan Tepat Waktu, GoRide dan GoCar Makin Jadi Andalan https://t.co/o8VH7ss5zo  @indoict"
13,957482702,2022-07-07 12:58:51+00:00,in,"Komitmen Gojek Hadirkan Jaminan Penjemputan Tepat Waktu, GoRide dan GoCar Makin Jadi Andalan https://t.co/o8VH7ss5zo via @indoict"
14,2696301698,2022-07-07 12:58:34+00:00,in,GoTheL gojek Pit Onthel jiaan diamputtt nan https://t.co/zyy0bTm290
15,388190238,2022-07-07 12:58:33+00:00,in,Pengguna bisa dapat voucher untuk perjalanan selanjutnya https://t.co/EIIbtf4M8E
16,1420241781476642818,2022-07-07 12:58:22+00:00,in,"gua bingung bgt asli, motor w mati janco, gbisa nyala samsek, smpe nginep di kantor.. sedangkan di kantor gada bengkel yg deket.. gimna caranya gua bawa motor w ke bengkel sial.. tekor kalo gini ceritanya kudu naik gojek"
17,1416023830154268672,2022-07-07 12:58:05+00:00,in,@trinasabitha GUA NYARI DI GOJEK MEREKA GA JUALAN CROFFEL?
18,997828382044835840,2022-07-07 12:56:19+00:00,in,BLOKKKKKK UDH DENGAN PERCAYA DIRI TERSENYUM NGUCAPIN MAKASIH KE PAK GOJEK SAMBIL TURUN DARI MOTOR LUPA KALO BAYAR PAKE CASH👎
19,1542106701167755271,2022-07-07 12:55:56+00:00,en,@gojek__ @pmdasusahwaras Trumin
20,1067977084725747712,2022-07-07 12:54:55+00:00,in,"Yaa Allah, jika jodohku masih jauh 
Tolong bilangin suruh naik gojek biar cepat nyampek 
Nanti aku yang bayarin"
21,1308410105235484677,2022-07-07 12:54:45+00:00,in,"Ada yang punya voucher Gojek min beli 0 gak, mww plss drop 💸 #zonauang #zonajajan"
22,1083350107838271488,2022-07-07 12:54:18+00:00,in,@hndrf_ @acciogalleon @adhityadeni @ciowaciao @lurhaf_ @gojek__ @Ardhii001 @1s2s2p3s3p4 @memefess Rusakk lagunya rusakkkkkk
23,1160053340610260992,2022-07-07 12:53:51+00:00,und,"Kode Promo Gojek Go Ride 2022 Kode goride gojek https://t.co/tUPXTQp3IP

The post  appeared first on Blog Chara."
24,1437630598516908034,2022-07-07 12:52:22+00:00,in,@moinsoleil segitu apa perjuanganmu buat aku? sebatas ongkos gojek? kamu udah ada yang baru ya? aku tau LDR berat makanya kita perlu gotong royong
25,1319555696795418625,2022-07-07 12:52:09+00:00,in,@blckrem YANG GOJEK ADA GA
26,1180716174662717440,2022-07-07 12:50:54+00:00,lt,@yoonzhant gojek ka
27,1545016103499231237,2022-07-07 12:50:26+00:00,in,"https://t.co/NTvbpHPuoh wts voucher atau promo gofood dan goride gojek, fee 2k, ada saldo, dom jabodetabek (bekasi)"
28,1363581553897480194,2022-07-07 12:49:56+00:00,in,"Naik gojek ditanya bapak nya
👤 : ""masih kuliah yah dek? atau udah mau lulus?""
👦🏻 : ""udah lama pak lulus, emgnya knp gitu pak? pasti ngira nya masih kuliah yh?""
👤 : ""iya diliat dr muka nya kyk masih anak kuliahan""

wkwkw perkara muka shave clean lngsung disangka anak kuliahan"
29,1058305740,2022-07-07 12:49:24+00:00,in,"Kemon lah.......
Kita paham kalo gojek harus untung untuk keberlangsungan, tapi jgn malah nyiksa yg parah bet buat drivernya
Kasihlah keberpihakan yg berimbang
Toh kitapun, selama ini simbiosis mutualisme

Dijalan kita menaruh harapan, karena yg dirumah pun menggantungkan asa

🔥"
30,81314190,2022-07-07 12:49:03+00:00,in,Halo @HalodocID mungkin kedepannya bisa ditambah fitur chat and call kurir gosendnya untuk pengiriman instan atau at least kalo order dari halodoc reflected to gojek jadi bisa chat driver disana. Agak ribet kl sms atau call number soalnya. Thanks
31,1410871771016753158,2022-07-07 12:46:59+00:00,in,ada jasa gojek dalam perjalanan kehidupan gasih?
32,3129786378,2022-07-07 12:46:45+00:00,in,"@aliviaawin @anisah_fahrani @arieffprayoga @gojekindonesia Yang asuransi kesehatannya pakenya Sinarmas sekarang (2.000/hari) tapi itu juga kalau drivernya ikut, jadi tergantung driver ikut atau ga, kalau ikut bisa dipake untuk rawat jalan, dulu aku pernah pakenya yg Allianz waktu masih kerjasama dengan gojek."
33,1543207421237112832,2022-07-07 12:46:01+00:00,in,"Haha lucu banget aku🤣

Aku baru download apk nya aku cek menu gado2, eh malah tercadi sesuatu yang tidak terduga 🤣 rejeki mu mas gojek😁😭 https://t.co/HZ6jJWspeE"
34,1537634566554685440,2022-07-07 12:45:31+00:00,in,"Cara jual voucher gojek gimana ya? Kebetulan ini aku ada, mau aku jual #zonauang https://t.co/aDPfzP4TQz"
35,1037312602668326912,2022-07-07 12:45:19+00:00,en,just saw the cute chat from gojek hihi 🥰 https://t.co/nrVzG4494l
36,3129786378,2022-07-07 12:45:05+00:00,in,"@aliviaawin @gojekindonesia Kalau drivernya ikut asuransi yang BPJS itu hanya untuk kecelakaan kerja aja, kecuali drivernya ikut yang Allianz (2.300/hari), tapi belum tau lagi yg Allianz masih berlaku atau ga, sebab udah ga kerja sama lagi dengan gojek, di ganti dengan asuransi Sinarmas (2.000/hari)."
37,1158559621650341888,2022-07-07 12:43:13+00:00,in,"dan aku baru sadar waktu udah mau turun di halte biasa aku turun ternyata itu udah mau maghrib, karena udah mulai gelap wkwkwk dan karena berasa badan lemes gitu memilih lanjut naik gojek aja males naik angkot"
38,1050943324327006209,2022-07-07 12:40:35+00:00,in,"voucher gojek gofood goride gocar dom jabodetabek bisa. fee nya dikit ko, bsa dm aja yaa. #zonajajan #zonauang https://t.co/ieAz7W21M1"
39,1373496913727606786,2022-07-07 12:40:25+00:00,in,"Kalian yg orang solo wajib banget deh nyoba ini
Soalnya enak, murah lagi
Dua ini cuma 47k doang
Di gojek juga ada nama restonya beef station
Ngga akan kecewa deh bener😭 enaakkk https://t.co/nD6u6eMiyz"
40,1529880244236083200,2022-07-07 12:40:12+00:00,in,"@donghyuckie28 yahhhh ga ada kodenya, itu dikasi voucher sama gojek terus ditambah potongan dari tempat jajannya jadinya double deh potongannya."
41,1260155780033961984,2022-07-07 12:39:04+00:00,in,bandung pls lah gue butuh transport memadai supaya gak gocar/gojek kemana-mana
42,1527563881748365313,2022-07-07 12:38:47+00:00,in,need voucher goride gojek sekarang bgt #zonauang #zonajajan #zonaba
43,2164736071,2022-07-07 12:38:30+00:00,in,"@henrisupr @GojekOnTwitt @gojekindonesia @gofoodindonesia Betul bang,tp knp @gojekindonesia ga pernah mau tau yg bgtuan,pdhal SATGAS mereka banyak di daerah""..tau nya Pf pf dan pf.Siapa yg meneruskan bisnis gojek di kala ujan n ngeblas,ya psti driver anyep yg meneruskan nya,tp di saat keadaan normal,kasian driver anyep bang,Nonton doang"
44,1049158743038943232,2022-07-07 12:37:55+00:00,in,@gojek__ @queenhrlwy @NamaTuiter @maxnadier @puluhduadua @adhityadeni @ciowaciao @lurhaf_ @1s2s2p3s3p4 @memefess Pinjem di bu joko pasti
45,1457280084822265860,2022-07-07 12:37:27+00:00,in,mau cheesecake ikea😿😿😿😿 TAPI JAUH BGT KNP Y MANA GA ADA DI GOJEK GT
46,1389225747483561984,2022-07-07 12:35:52+00:00,in,"@no23rens haloo, jd nya beli rj ppsg21 dulu atau gojek nih kak chey"
47,1066579932996755456,2022-07-07 12:35:44+00:00,in,3. ALMIRA padahal gue naik gojek sih.. tapi knp helmya syopifut ya https://t.co/ZYa7ZgvXgY
48,898034920164958208,2022-07-07 12:34:44+00:00,in,Laper... plis gojek mendingan adain ojek yang terbang... Mau buru2 pulang😭
49,1217019885013782528,2022-07-07 12:34:41+00:00,in,"wts jual voc gofood

• disc 30% maks. 20k minbel 25k — fee 2k
• disc 30% maks. 30k minbel 40k — fee 4k/voc
• BELUM gf+
• boleh cek dulu, gak ada saldo :D

t. #zonauang #zonaba voucher voc gojek gofood https://t.co/RSozQwwj5I"
50,1488195740757557251,2022-07-07 12:33:30+00:00,in,@Binnkookie gojek bang
51,1544498188513857536,2022-07-07 12:33:16+00:00,in,"Pernah juga, doi minta anter sama pacar gue jam 9 malam buat ambil barang. Posisi gue lagi ga di kota tersebut (ldr). Yeeee anjir, gojek banyak mba. Ga punya app ojol lu? Maxim noh murah."
52,72794226,2022-07-07 12:32:13+00:00,in,"@yaaaeeelaaaahhh Miskin tapi tiap hari pp kantor pake gojek 100 rb, makan di restoran, ngopi tiap hari, iphone 12 promax. Segitu miskin ya? Hm"
53,1451514735237599241,2022-07-07 12:30:14+00:00,in,"aku pernah nge”👋” mamang gojek, terus sekarang anak ini, dak dibales lagi😔"
54,1502907090750226437,2022-07-07 12:29:39+00:00,in,Pernah bangeeett tapi bukan sama gojek wkwk https://t.co/BBEl8E2SND
55,1340495011914240001,2022-07-07 12:29:31+00:00,in,@keceinside yaudah aku sama abang gojek
56,1256233856400789509,2022-07-07 12:29:24+00:00,in,tuhan mencegah gue oversharing ke abang gojek dengan cara bikin gue hah hoh hah hoh di motor
57,1480900698598305792,2022-07-07 12:29:16+00:00,in,"wtb voucher gocar yg bisa dom depok :(

t. promo voc gojek beli lfb"
58,1348449491091746818,2022-07-07 12:28:12+00:00,in,"@artsensio Kita senasib. Aku soalnya kalo ada gojek datang antar barang untuk kantor, kan chat aku duluan. Aku dipanggil mas/pak. Mana sering. Kesel banget da"
59,1033956206,2022-07-07 12:28:10+00:00,in,"mas gojek mood banget.
👨 : “mba udah ber rumah tangga belum?” apa aku tua😭
👨 : mba, seneng ga udah kerja?🥹
👨 : mba udah makan blm? nanti makan sek di stasiun ya. beli arem arem aja"
60,3009619752,2022-07-07 12:26:38+00:00,in,"Persoalan tarif, argo, biaya parkir , skema, leveling, rute salah, berulang kali disuarakan teman-teman. Betul Gojek telah menghadirkan fitur laporan yang seharusnya menjadi media untuk mitra melaporkan setiap kendala, namun sejauh ini, adakah rute-rute kusut itu dibenahi?"
61,1303855987623829504,2022-07-07 12:26:29+00:00,in,@zarazettirazr @democrazymedia Gojek aja Uni
62,1542924967201091585,2022-07-07 12:26:10+00:00,in,need verif gojek buat spo #zonauang
63,1200456375228174336,2022-07-07 12:25:11+00:00,in,Demi apapun jalan dr gojek ke peron kereta gemeter sial ekekwkwk
64,1420683939207778305,2022-07-07 12:25:01+00:00,in,"Mudah2n gak jauh yg punya motor, klu masih sekitaran gang buaya pasti tau alamat saya. ditauladan Rt.17/05 ya belakang GOR benhil. 
Biasa mangkal gojek dipos pinggir kali."
65,3534674593,2022-07-07 12:24:03+00:00,in,"@Muhammad_Saewad @Dennysiregar7 @Giring_Ganesha @_ekokuntadhi Tad, pantad. Ente masih jualan dompet kang gojek di bukalapak? Masih 4 juta harganya, tad?"
66,2330176604,2022-07-07 12:23:40+00:00,in,Gue gini besoknya gojek gue gak dapet voucher lagi.. bener-bener kena banned.. hadeh. https://t.co/OcxK9jAsO8
67,1693306164,2022-07-07 12:23:18+00:00,in,"Jawab ya mimin @gojekindonesia kenapa saya dibilang melakukan aktivitas tidak wajar kalau dari bulan² lalu aktivitas saya di gojek sama. Bayar tokopedia, bayar bibit pluang sama tko terus kenapa yang sekarang dibilang tidak wajar?"
68,1412751048033267717,2022-07-07 12:23:13+00:00,in,"@calestialsite stop larang gw, tdi gojek larang gw download dia hdeh"
69,36523461,2022-07-07 12:23:10+00:00,in,"DPR ini kompor meleduk, bikin masyarakat jd mikirnya kyknya ribet pake aplikasi. Dulu awal gojek ada jg semua org pesimis, ""emg ada kamg ojek yg ngerti pake2 begitu"". Nah skr, brp org terbantu jd punya penghasilan dr gojek? DPR bantu sosialisasi mendingan, make yourself useful."
70,1541769955489640448,2022-07-07 12:23:05+00:00,in,mw gojek aja tp sayangggh
71,1284314371183661056,2022-07-07 12:22:53+00:00,in,@ajudanmeong Menanam saham di gojek checkkk
72,1359813202435993601,2022-07-07 12:22:17+00:00,in,gojek jlek kecuali gofood nya 🙏🏻
73,1472005742550917120,2022-07-07 12:22:12+00:00,in,"@butuhuanngg yhh tp egk dh, nanggung bgtt bli seblak depan rumah pke gojek, mnding jlan sndiri, kl pke gojek tkutnya lbih memakan wktu hmzz"
74,1464928343321501697,2022-07-07 12:21:37+00:00,in,"Setelah sekian lama, ternyata foto yg ada di gojek gua itu linyi wkwk, gua kira hyunjae https://t.co/Dg1OYTSxsu"
75,1120901598668967936,2022-07-07 12:21:05+00:00,in,"Sebetulnya gua kagak mao dijemput abang ipar karna motornya yg gede gituu, naik sama turunnya susah bangettt. Tapi daripada bayar gojek 15k buat jarak yg cuma makan waktu 7 menit mending dijemput aja dah"
76,1003146045411418113,2022-07-07 12:20:45+00:00,ht,Wtb promo voc voucher grabbike grabride gojek goride grab #zonauang
77,1349286188402712576,2022-07-07 12:20:04+00:00,in,Order Gojek Telat Jemput 10 Menit? Sekarang Costumer Dapat Voucher https://t.co/G9JTcUJ9ok
78,1512933342165221377,2022-07-07 12:20:00+00:00,in,"@shinmjayoon Gkpp, sekalian sedekah sm abg gojek🤭🙏"
79,1472005742550917120,2022-07-07 12:19:14+00:00,in,"@butuhuanngg gk ah, org seblakny di sebrang jlan rumah q
msa pke gojek siee, dkat doangg"
80,128149547,2022-07-07 12:18:09+00:00,in,Yaallah bisabisanya gue nunggu gojek distasiun sampe 20menit😡😡mo marah banget
81,1693306164,2022-07-07 12:18:02+00:00,in,@gojekindonesia Gojek nih aneh banget ya. Kalau ada masalah suruh buat laporan via menu bantuan. Udaj buat laporan malah tiba2 ditutup tanpa adanya respon.
82,341271532,2022-07-07 12:17:56+00:00,in,@NamaTuiter @maxnadier @puluhduadua @adhityadeni @ciowaciao @lurhaf_ @gojek__ @Ardhii001 @1s2s2p3s3p4 @memefess lu kira bodrexin anak😭
83,1536352468275458048,2022-07-07 12:17:25+00:00,in,"Wts voucher goride tinggal 2 slot

Disk 5k tanpa minbel

Fee 1 k

Dm aja 😊

Gojek #zonajajan #zonauang https://t.co/Q4ln8KfnQd"
84,1462637951238635528,2022-07-07 12:15:51+00:00,pl,@bucinGeto Hahahahaha mas2 gojek panutan 😭
85,1361310662748643331,2022-07-07 12:15:37+00:00,in,"BEAR BOBBA LOWOKWARU
50% Disc #GrabFood #GoFood
💯% Syrup Premium  

Boba Brown Sugar 14K #BigCup22oz

https://t.co/JFR12hWF1K

#InfoKulinerMalang
#LaporLaper
#KulinerHitsMalang
#MalangCulinary
#MalangKuliner
#BobaMalang
#KopiMalang 
#EsTehMalang
#Mojito
#EsCoklat
#Grab
#GoJek https://t.co/cnWv55YLC2"
86,1259192953626521600,2022-07-07 12:15:34+00:00,in,"bagusnya gojek apa yha muts,,"
87,748462895806050304,2022-07-07 12:15:17+00:00,ja,ほんとにgojek のデザイナーさん好き。 https://t.co/n8GlO0JF9A
88,1259192953626521600,2022-07-07 12:14:59+00:00,in,mau gojek
89,1484338681570021376,2022-07-07 12:14:16+00:00,in,Sedih bgt gojek gw error padahal dah laper bgt😔
90,1098234272610054145,2022-07-07 12:11:57+00:00,in,"@ushionlybae iya kali yg kek di film IT😭😭😭 ga tau juga sih, ikut2 mas2 gojek😭"
91,1438748849619668992,2022-07-07 12:10:01+00:00,in,@selenophilight Bahkan aku sim motor sudah matii karna keseringan naik gojek 🤭🤣🤣🤣
92,1106052699961737216,2022-07-07 12:07:58+00:00,in,emak gue ngomel gue gaboleh naik gojek.. disuruh naik go car ALIAS GUE TAKUT KALO NAIK GOCAR SENDIRI😭 HARUS APA
93,2992475971,2022-07-07 12:06:47+00:00,in,"Banyak sbnrnya startup Indonesia yg dah capai taraf unicorn siap ada yg capai taraf decacorn lagi.

J&amp;T, Kopi Kenangan, Traveloka, semua tu unicorn startup Indonesia.

Bila Tokopedia merge dengan Gojek, diorg capai taraf decacorn pulak.

Kenapa eh banyak unicorn kat sini? https://t.co/Jz5eY3Rr14"
94,1432333190945902594,2022-07-07 12:04:03+00:00,tr,@sub_BoyzFess mesen gojek
95,1243177981385691138,2022-07-07 12:02:34+00:00,in,"@BAEGOPA_food Dari jaman gerobakan (kandang jalan bogor) sampek kandang candi mendut. Dari order langsung ditempat sampek order online waktu gojek pertama kali ada di Malang, kayaknya cuma di Baegopa doang deh yg fasenya ta lalui sebanyak itu di tempat makan wkwk"
96,1335468876167966720,2022-07-07 12:02:12+00:00,in,"@bulnoriyea BUSET, BARU TAU. Itu pak mcdelivery atau gojek/grab/shopeefood?"
97,1265443786622005248,2022-07-07 12:01:09+00:00,in,"STOP JAJAN PLSS ANJENGGGGGGGG @teahvlcu AJSJSJSJSJJDJDJSJ

2 hari berturut-turut pergi &gt; boros😭😭😭😭😭😭😭😭😭 demi Allah susunan duit gue pecah semua, apalagi yg bagian bayar gojek lah gue mulu yg nalangin 😔 (blm lagi yg ganti' trus w gak ada recehan)"
98,1243763514990145537,2022-07-07 11:59:16+00:00,in,@MelodyChiavy Di bawa jalan jalan sama abang gojek nya 🤣
99,1117732919303229440,2022-07-07 11:57:16+00:00,in,Masuk? Mau verif gojek dong kack #zonauang
