id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1545362686279462913,1545360528964390913,2022-07-08 18:02:30 WIB,2022-07-08,18:02:30,+0700,1393957626057150469,_moonster___,🥦,,@orchideryfa iyaa lagi galau scroll gofood 🥲 wkwk udah makan faa?,in,[],[],[],1,0,0,[],[],https://twitter.com/_moonster___/status/1545362686279462913,False,,0,,,,,,,,"[{'screen_name': 'orchideryfa', 'name': '이파 🦋', 'id': '1331437308793405453'}]",,,,
1545362179234594817,1545362179234594817,2022-07-08 18:00:29 WIB,2022-07-08,18:00:29,+0700,1447979519042723847,junskeeeeeh,Jun (50/180),,Kalian ada kah yang nge whale di GoFood,in,[],[],[],8,0,0,[],[],https://twitter.com/junskeeeeeh/status/1545362179234594817,False,,0,,,,,,,,[],,,,
1545361995087503360,1545358283674124294,2022-07-08 17:59:45 WIB,2022-07-08,17:59:45,+0700,153711847,ikipiyeiki,Я,,"@FWBESS Pesen gojek, gofood &amp; gomassage barengan aja neng",in,[],[],[],0,0,0,[],[],https://twitter.com/ikipiyeiki/status/1545361995087503360,False,,0,,,,,,,,"[{'screen_name': 'FWBESS', 'name': 'FRIENDS WITH BENEFITS!', 'id': '1298908543618183169'}]",,,,
1545361952800935936,1545361482929807360,2022-07-08 17:59:35 WIB,2022-07-08,17:59:35,+0700,1538495174493360128,rroyalsxy,Alan.,,@andm_ark gofood ny belom nyampe mang,in,[],[],[],0,0,0,[],[],https://twitter.com/rroyalsxy/status/1545361952800935936,False,,0,,,,,,,,"[{'screen_name': 'andm_ark', 'name': 'arkaa', 'id': '1528644038584582144'}]",,,,
1545361866880614402,1545361717253009409,2022-07-08 17:59:15 WIB,2022-07-08,17:59:15,+0700,1502450179420479490,chromatic_brain,Budak Pejabat,,"@Askrlfess Rebahan, gofood maen game",cy,[],[],[],0,0,0,[],[],https://twitter.com/Chromatic_Brain/status/1545361866880614402,False,,0,,,,,,,,"[{'screen_name': 'Askrlfess', 'name': 'Askrlfess', 'id': '1197225394866282496'}]",,,,
1545361816695734273,1545361482929807360,2022-07-08 17:59:03 WIB,2022-07-08,17:59:03,+0700,1538495174493360128,rroyalsxy,Alan.,,@mboiszboy Gofood gua blom nyampe anjeng,in,[],[],[],1,0,0,[],[],https://twitter.com/rroyalsxy/status/1545361816695734273,False,,0,,,,,,,,"[{'screen_name': 'mboiszboy', 'name': 'Bimo', 'id': '1544249113318789120'}]",,,,
1545361288519225345,1545294121853648897,2022-07-08 17:56:57 WIB,2022-07-08,17:56:57,+0700,1159125935938924545,jpeach1013,박지민귀여워🐥ᵂᴵᵀᴴᵞᴼᵁ🐥,,@gofoodindonesia 아 귀여워 우리 지민이 •᷄ ɞ•᷅   Keep streaming #WithYou by #JIMIN #BTSJIMIN of #BTS ( @BTS_twt ) and Sungwoon.,ko,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],[],0,15,18,"['withyou', 'jimin', 'btsjimin', 'bts']",[],https://twitter.com/JPeach1013/status/1545361288519225345,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545361093219913728,1545294121853648897,2022-07-08 17:56:10 WIB,2022-07-08,17:56:10,+0700,1075831206992695296,0s6nv4uudikw11a,귤리 💙,,@gofoodindonesia JIMIN 😍  I'm listening to the best OST #WithYou by #JIMIN #BTSJIMIN of #BTS @BTS_twt and Sungwoon,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],[],0,13,14,"['withyou', 'jimin', 'btsjimin', 'bts']",[],https://twitter.com/0s6nV4UuDikw11A/status/1545361093219913728,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545360612288757760,1545360612288757760,2022-07-08 17:54:16 WIB,2022-07-08,17:54:16,+0700,1538495174493360128,rroyalsxy,Alan.,,"Laper bgt anjeng, gofood gua belom nyampe daritadi sialan.",in,[],[],[],1,0,0,[],[],https://twitter.com/rroyalsxy/status/1545360612288757760,False,,0,,,,,,,,[],,,,
1545360575638581248,1545360575638581248,2022-07-08 17:54:07 WIB,2022-07-08,17:54:07,+0700,206528271,angeliract,ɑ n g e l,,Emang kalo lo baru bangun tidur tuh baiknya gak usah langsung cek Grabfood atau Gofood jadinya ngaco dah tuh otak u 🥲🥲🥲,in,[],[],[],0,0,0,[],[],https://twitter.com/AngelirACT/status/1545360575638581248,False,,0,,,,,,,,[],,,,
1545360277222223873,1545294121853648897,2022-07-08 17:52:56 WIB,2022-07-08,17:52:56,+0700,1344979843004260353,jsh9qoz4qmxicyi,with you💛김다혜,,@gofoodindonesia JIMIN JIMIN  GLOBAL IT BOY JIMIN  WE LOVE YOU JIMIN   Forever and ever #WithYou by #JIMIN #BTSJIMIN of #BTS (@BTS_twt) and Sungwoon,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],[],0,12,13,"['withyou', 'jimin', 'btsjimin', 'bts']",[],https://twitter.com/jSH9Qoz4qmxiCyI/status/1545360277222223873,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545360028990783488,1545360028990783488,2022-07-08 17:51:56 WIB,2022-07-08,17:51:56,+0700,1443371904807497729,raaammyeonnn,拉,,"KAKAK GUE NAPA MLAH GOFOOD PKE ""KONFIRMASI AJA KESINI (NO HP GUE)""",in,[],[],[],0,0,0,[],[],https://twitter.com/raaammyeonnn/status/1545360028990783488,False,,0,,,,,,,,[],,,,
1545359586663641089,1545358968255807488,2022-07-08 17:50:11 WIB,2022-07-08,17:50:11,+0700,1408058045674909697,mysqldogg,jega,,@hanyadhika Gofood,cy,[],[],[],0,0,0,[],[],https://twitter.com/mysqldogg/status/1545359586663641089,False,,0,,,,,,,,"[{'screen_name': 'hanyadhika', 'name': 'adik dhika', 'id': '1234388326460743680'}]",,,,
1545359146752831488,1544971526491226118,2022-07-08 17:48:26 WIB,2022-07-08,17:48:26,+0700,2674103198,bacautas,Bot Bacautas | Biar lebih enak dibaca,,"Haloo @Slametpriyono07 😃👋 Selamat membaca! ""5 kebijakan blunder @gojekindonesia di sektor @gofoodindonesia yang jadi perbincangan time line akhir-akhir ini membuat pertanyaan #AdaApaDenganGojek   • 25 trip/hari • Tarif ba...""  https://t.co/Rcvy6pqF9m",in,"[{'screen_name': 'slametpriyono07', 'name': 'priyonoslamet', 'id': '1662099961'}, {'screen_name': 'gojekindonesia', 'name': 'gojek indonesia', 'id': '226481275'}, {'screen_name': 'gofoodindonesia', 'name': 'gofood indonesia', 'id': '1105408086569672706'}]",['https://bacautas.com/1544971526491226118'],[],0,0,0,['adaapadengangojek'],[],https://twitter.com/bacautas/status/1545359146752831488,False,,0,,,,,,,,[],,,,
1545359088376111105,1544971526491226118,2022-07-08 17:48:12 WIB,2022-07-08,17:48:12,+0700,1662099961,slametpriyono07,PriyonoSlamet,,@GojekOnTwitt @gojekindonesia @gofoodindonesia @bacautas ping,en,[],[],[],1,0,0,[],[],https://twitter.com/Slametpriyono07/status/1545359088376111105,False,,0,,,,,,,,"[{'screen_name': 'GojekOnTwitt', 'name': '••• BORN TO RIDE •••', 'id': '1131251203357065216'}, {'screen_name': 'gojekindonesia', 'name': 'Gojek Indonesia', 'id': '226481275'}, {'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545358685907853313,1545358685907853313,2022-07-08 17:46:36 WIB,2022-07-08,17:46:36,+0700,1460455706260172805,diskonpromoo,Racun Diskon,,PROMO!!! Diskon Gofood Pizza Hut My box 40k  https://t.co/3n0hAGlq5Q,en,[],[],"['https://pbs.twimg.com/media/FXI3hdMaIAA9sy2.jpg', 'https://pbs.twimg.com/media/FXI3h5paQAEQkuY.jpg']",0,0,0,[],[],https://twitter.com/DiskonPromoo/status/1545358685907853313,False,,1,https://pbs.twimg.com/media/FXI3hdMaIAA9sy2.jpg,,,,,,,[],,,,
1545358419795709953,1545358419795709953,2022-07-08 17:45:33 WIB,2022-07-08,17:45:33,+0700,1125578928033153025,astreoiddnaa,Aииa❀ // check pin.,,Jadi kepengen. Gak ada yang may gofood in aku ini apa?,in,[],[],[],0,0,0,[],[],https://twitter.com/AstreoiddNaa/status/1545358419795709953,False,https://twitter.com/convomf/status/1545355794710872065,0,,,,,,,,[],,,,
1545358366318284800,1545358366318284800,2022-07-08 17:45:20 WIB,2022-07-08,17:45:20,+0700,1290994173852573696,allhailmarklee,milan,,"wtb voc gofood yang boleh cek harga dulu, drop fee yaa #zonauang",in,[],[],[],3,0,0,['zonauang'],[],https://twitter.com/allhailmarklee/status/1545358366318284800,False,,0,,,,,,,,[],,,,
1545358363244072960,1545294121853648897,2022-07-08 17:45:19 WIB,2022-07-08,17:45:19,+0700,2949468149,lagos_giselle,ᴾʳᵒᵒᶠ 지셀 ⟭⟬ᴮᴱ⁷🧈💜,,@gofoodindonesia 💜💜💜,und,[],[],[],0,0,0,[],[],https://twitter.com/lagos_giselle/status/1545358363244072960,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545358035660333056,1545358035660333056,2022-07-08 17:44:01 WIB,2022-07-08,17:44:01,+0700,1533485390526418944,tianbalei,bella | kangen Xuning,,"🔞 No 3 Beefleaf banget ga sih? 🤣😂 Lagi papapa HX: Yang, bentar ya SQX: Kenapa? HX: Aku laper, pesen gofood dulu SQX: BARU JUGA MASUK 🤦🏻‍♂️",in,[],[],[],1,0,0,[],[],https://twitter.com/tianbalei/status/1545358035660333056,False,https://twitter.com/sisilism/status/1545223595357802496,0,,,,,,,,[],,,,
1545357238759718913,1545357238759718913,2022-07-08 17:40:51 WIB,2022-07-08,17:40:51,+0700,1460455706260172805,diskonpromoo,Racun Diskon,,PROMO!!! Diskon Gofood Geprek Bensu (41k off)  https://t.co/ivX4B0Ta2V,in,[],[],['https://pbs.twimg.com/media/FXI2NrmacAA2gcH.jpg'],0,0,0,[],[],https://twitter.com/DiskonPromoo/status/1545357238759718913,False,,1,https://pbs.twimg.com/media/FXI2NrmacAA2gcH.jpg,,,,,,,[],,,,
1545357222343233537,1545357222343233537,2022-07-08 17:40:47 WIB,2022-07-08,17:40:47,+0700,1460169937033437188,mezz1_,mezz freetag,,Ko aku udh gapernah dapet voucher gofood yah? Ada yg sama atau akun aku bau ajh???? Tolong😢 @gojekindonesia,in,"[{'screen_name': 'gojekindonesia', 'name': 'gojek indonesia', 'id': '226481275'}]",[],[],1,0,0,[],[],https://twitter.com/mezz1_/status/1545357222343233537,False,,0,,,,,,,,[],,,,
1545356169677778945,1545356169677778945,2022-07-08 17:36:36 WIB,2022-07-08,17:36:36,+0700,951482084337463297,niiouver,stella ☆彡 ini selena KELOCK,,lapeeer gofood apa ya enaknya,in,[],[],[],3,0,0,[],[],https://twitter.com/niIouver/status/1545356169677778945,False,,0,,,,,,,,[],,,,
1545355667912896513,1545355667912896513,2022-07-08 17:34:37 WIB,2022-07-08,17:34:37,+0700,1538849272287727616,kebuliq,Kebuli-Q_Briyani_Mandhi,,(GoFood/GrabFood/Shopee Food/Traveloka Eats) ☎️Telp/WA: 0818106881 / 08196000030 Ig : @kebuli_q / @kebuliq Fb : Kebuli-q  https://t.co/6p1nDtnJRn,en,"[{'screen_name': 'kebuliq', 'name': 'kebuli-q_briyani_mandhi', 'id': '1538849272287727616'}]",[],['https://pbs.twimg.com/media/FXI0xrXVsAAvg6S.jpg'],0,0,0,[],[],https://twitter.com/KebuliQ/status/1545355667912896513,False,,1,https://pbs.twimg.com/media/FXI0xrXVsAAvg6S.jpg,,,,,,,[],,,,
1545353852358361088,1545353852358361088,2022-07-08 17:27:24 WIB,2022-07-08,17:27:24,+0700,1450999711754641411,ahsan83138178,Ahsan,,"Gojek trending dgn naiknya target gofood menjadi 25 strip, Di makassar kami lebih parah lagi udah 28 trip, untuk tarif lebih parah lg 5km kadang dpt Rp 10.400 #AdaApaDenganGojek",in,[],[],[],0,0,1,['adaapadengangojek'],[],https://twitter.com/Ahsan83138178/status/1545353852358361088,False,,0,,,,,,,,[],,,,
1545353380788219905,1545204028706938881,2022-07-08 17:25:31 WIB,2022-07-08,17:25:31,+0700,1353308610252722178,joe2liana,Ahsudahlah,,"@GKadang2 kasian driver, sebagian besar customer gofood sudah terpecah pula ke aplikasi oren, karena banyak voucher bebas ongkir, plus cashback, yang ga ada di gojek..",in,[],[],[],0,0,0,[],[],https://twitter.com/joe2liana/status/1545353380788219905,False,,0,,,,,,,,"[{'screen_name': 'GKadang2', 'name': 'Gojeeek (E-nya tiga)', 'id': '1175221490586800128'}]",,,,
1545353200781651969,1545351644249989123,2022-07-08 17:24:48 WIB,2022-07-08,17:24:48,+0700,1455901756739575816,raidenguobae,Guobhan,,@viatrixcc nnt shareloc yh mw kirim gofood  Tp bayarnya cash,in,[],[],[],1,0,0,[],[],https://twitter.com/raidenguobae/status/1545353200781651969,False,,0,,,,,,,,"[{'screen_name': 'viatrixcc', 'name': 'chris', 'id': '1520309553677897728'}]",,,,
1545353098675097602,1545350047558029312,2022-07-08 17:24:24 WIB,2022-07-08,17:24:24,+0700,1014730669044391936,zahrasayangg,ibunegara🦋,,@limmerencee @FOOD_FESS cuss gofood skrng,in,[],[],[],1,0,0,[],[],https://twitter.com/zahrasayangg/status/1545353098675097602,False,,0,,,,,,,,"[{'screen_name': 'limmerencee', 'name': 'caa', 'id': '1246579024811323393'}, {'screen_name': 'FOOD_FESS', 'name': 'GUIS', 'id': '619030243'}]",,,,
1545353079163621376,1545353079163621376,2022-07-08 17:24:20 WIB,2022-07-08,17:24:20,+0700,1460455706260172805,diskonpromoo,Racun Diskon,,PROMO!!! Diskon Gofood Street Boba  *Tanpa tambahan voucher  https://t.co/ShoHwlrRn6,in,[],[],"['https://pbs.twimg.com/media/FXIybJwaMAAc3-4.jpg', 'https://pbs.twimg.com/media/FXIybqxaMAEMFXu.jpg']",0,0,0,[],[],https://twitter.com/DiskonPromoo/status/1545353079163621376,False,,1,https://pbs.twimg.com/media/FXIybJwaMAAc3-4.jpg,,,,,,,[],,,,
1545353071991013378,1545353071991013378,2022-07-08 17:24:18 WIB,2022-07-08,17:24:18,+0700,1391988365881270272,boxysmilethv,k/ia.BORAAAAAAA•ᴗ•,,OMG GUE DINOTICE GOFOOD INDONESIA  https://t.co/MQ4e33UFdG,en,[],[],['https://pbs.twimg.com/media/FXIybNkVQAAOdaE.jpg'],0,0,0,[],[],https://twitter.com/boxysmilethv/status/1545353071991013378,False,https://twitter.com/gofoodindonesia/status/1545304624374042624,1,https://pbs.twimg.com/media/FXIybNkVQAAOdaE.jpg,,,,,,,[],,,,
1545353042484023296,1544971526491226118,2022-07-08 17:24:11 WIB,2022-07-08,17:24:11,+0700,870407891861200896,maulanarifkyp,Kembang Langit,,"@Sal_paradis3 @GojekOnTwitt @gojekindonesia @gofoodindonesia Padahal udah diportal dari awal covid, udah beberapa kali ngaduin di kopdar tapi gak pernah dikerjain🤣🤣🤣  https://t.co/2gy3DKWJ9V",in,[],[],['https://pbs.twimg.com/media/FXIyZfaUEAEWAkO.jpg'],0,0,0,[],[],https://twitter.com/MaulanaRifkyP/status/1545353042484023296,False,,1,https://pbs.twimg.com/media/FXIyZfaUEAEWAkO.jpg,,,,,,,"[{'screen_name': 'Sal_paradis3', 'name': 'rr', 'id': '170209936'}, {'screen_name': 'GojekOnTwitt', 'name': '••• BORN TO RIDE •••', 'id': '1131251203357065216'}, {'screen_name': 'gojekindonesia', 'name': 'Gojek Indonesia', 'id': '226481275'}, {'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545352894509039616,1540594677241774080,2022-07-08 17:23:35 WIB,2022-07-08,17:23:35,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Jus alpukat #RekomendAsikGoFood,hu,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545352894509039616,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545352860698677248,1545352284279750656,2022-07-08 17:23:27 WIB,2022-07-08,17:23:27,+0700,1054207248170278912,iteayongi,TY,,@zhainxuan Janji ga gofood?,und,[],[],[],1,0,0,[],[],https://twitter.com/iteayongi/status/1545352860698677248,False,,0,,,,,,,,"[{'screen_name': 'zhainxuan', 'name': 'Jaehyun.', 'id': '961955094777405442'}]",,,,
1545352841002291200,1540594677241774080,2022-07-08 17:23:23 WIB,2022-07-08,17:23:23,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Ayam kremes mak Yek #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545352841002291200,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545352030402711552,1545350126780448769,2022-07-08 17:20:09 WIB,2022-07-08,17:20:09,+0700,1469304937,duadlmension,p,,@user167892913 hlo mb saya bole kenalan ga mb🙏🙏 - ujar mas2 gofood yang randomly ke rumah alya,in,[],[],[],1,0,0,[],[],https://twitter.com/duadlmension/status/1545352030402711552,False,,0,,,,,,,,"[{'screen_name': 'user167892913', 'name': 'kotone lover', 'id': '1248123234676961282'}]",,,,
1545351860940288001,1545351860940288001,2022-07-08 17:19:29 WIB,2022-07-08,17:19:29,+0700,1452439900880396290,kou_diet,こう@ダイエット担当ナース,,GOFOODおいしかったから、また当たるといいなー！ ノリノリで感想ツイートしちゃう😊✨ #オデ部,ja,[],[],[],0,2,8,['オデ部'],[],https://twitter.com/kou_diet/status/1545351860940288001,False,https://twitter.com/takusyokusan/status/1544231581463691264,0,,,,,,,,[],,,,
1545351375046856704,1540594677241774080,2022-07-08 17:17:33 WIB,2022-07-08,17:17:33,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Tahu krispi #RekomendAsikGoFood,cs,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545351375046856704,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545351307698978816,1545351307698978816,2022-07-08 17:17:17 WIB,2022-07-08,17:17:17,+0700,922465817534406657,baejrn,riley •mt after dm,,"Wts 1 voc voucher gofood minbel 40k pot 10k, g+ ada saldo 99k #zonauang",ht,[],[],[],1,0,0,['zonauang'],[],https://twitter.com/baejrn/status/1545351307698978816,False,,0,,,,,,,,[],,,,
1545351295162191872,1540594677241774080,2022-07-08 17:17:14 WIB,2022-07-08,17:17:14,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Onion ring #RekomendAsikGoFood,en,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545351295162191872,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545351238237057024,1540594677241774080,2022-07-08 17:17:01 WIB,2022-07-08,17:17:01,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Kulit ayam krispi #RekomendAsikGoFood,tl,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545351238237057024,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545351034683305985,1540594677241774080,2022-07-08 17:16:12 WIB,2022-07-08,17:16:12,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,"@gofoodindonesia Kunir asem, langganan bulanan 🤭 #RekomendAsikGoFood",in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545351034683305985,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545351032452124673,1545294121853648897,2022-07-08 17:16:12 WIB,2022-07-08,17:16:12,+0700,1357477277077024771,pjmsmini13,PJM1 IS COMING¹³🐥🇸🇦,,@gofoodindonesia PJM1 IS COMING JIMIN JIMIN Don't stop and cheer for me until the end #WithYou by #JIMIN #BTSJIMIN of #BTS (@BTS_twt) and Sungwoon  https://t.co/dWo0Bz6X4r,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],['https://pbs.twimg.com/media/FXIwkuxWAAEZYaQ.jpg'],1,11,15,"['withyou', 'jimin', 'btsjimin', 'bts']",[],https://twitter.com/PJMsMINI13/status/1545351032452124673,False,,1,https://pbs.twimg.com/media/FXIwkuxWAAEZYaQ.jpg,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545350882623033344,1540594677241774080,2022-07-08 17:15:36 WIB,2022-07-08,17:15:36,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Teh secang #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545350882623033344,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545350821281353728,1540594677241774080,2022-07-08 17:15:21 WIB,2022-07-08,17:15:21,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Mie yamin #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545350821281353728,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545350778868551680,1540594677241774080,2022-07-08 17:15:11 WIB,2022-07-08,17:15:11,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Mie ayam bumbu bali #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545350778868551680,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545350689777340417,1540594677241774080,2022-07-08 17:14:50 WIB,2022-07-08,17:14:50,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Nasi uduk Buk Mun #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545350689777340417,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545350676959883265,1545350676959883265,2022-07-08 17:14:47 WIB,2022-07-08,17:14:47,+0700,1296688341916594176,010132,Aldan ::,,Ada voc gofood gak? Yang udah g+ kalau bisa. #zonauang,in,[],[],[],0,0,2,['zonauang'],[],https://twitter.com/010132/status/1545350676959883265,False,,0,,,,,,,,[],,,,
1545350495610347520,1540594677241774080,2022-07-08 17:14:04 WIB,2022-07-08,17:14:04,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Nyoklat #RekomendAsikGoFood,hu,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545350495610347520,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545350114373382144,1540594677241774080,2022-07-08 17:12:33 WIB,2022-07-08,17:12:33,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Kopi janjiw #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545350114373382144,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545350038670299136,1540594677241774080,2022-07-08 17:12:15 WIB,2022-07-08,17:12:15,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Mie ayam ceker 🤤#RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545350038670299136,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545349883225247744,1540594677241774080,2022-07-08 17:11:38 WIB,2022-07-08,17:11:38,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia French fries #RekomendAsikGoFood,en,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545349883225247744,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545349841315737600,1545349841315737600,2022-07-08 17:11:28 WIB,2022-07-08,17:11:28,+0700,1161999073433411586,binkatzi,Ready Voucher Goride Gocar Gofood Gomart Gosend,,Wtb voucher gofood yg udah gf+,in,[],[],[],2,0,0,[],[],https://twitter.com/binkatzi/status/1545349841315737600,False,,0,,,,,,,,[],,,,
1545349646771335168,1540594677241774080,2022-07-08 17:10:41 WIB,2022-07-08,17:10:41,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Padang murah lauknya ayam 🤤 #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545349646771335168,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545349535051816960,1540594677241774080,2022-07-08 17:10:15 WIB,2022-07-08,17:10:15,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Sate padang+ es teh #RekomendAsikGoFood,tl,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545349535051816960,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545349436632551425,1540594677241774080,2022-07-08 17:09:51 WIB,2022-07-08,17:09:51,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Cappucino cincau #RekomendAsikGoFood,it,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545349436632551425,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
1545349340654288896,1540594677241774080,2022-07-08 17:09:28 WIB,2022-07-08,17:09:28,+0700,959735502965362689,sicrabzs,putputt⁷ 🦢,,@gofoodindonesia Kebab #RekomendAsikGoFood,in,[],[],[],0,0,0,['rekomendasikgofood'],[],https://twitter.com/sicrabzs/status/1545349340654288896,False,,0,,,,,,,,"[{'screen_name': 'gofoodindonesia', 'name': 'GoFood Indonesia', 'id': '1105408086569672706'}]",,,,
